TransactionID,Amount
TX009176,42822.84
TX007637,42821.54
TX009919,42817.09
TX001521,42815.15
TX008640,42815.12
TX008596,42814.96
TX001380,42812.28
TX001617,42810.46
TX008744,42809.58
TX009731,42799.32
TX003971,42796.62
TX004692,42790.45
TX001203,42790.00
TX007154,42781.57
TX006072,42778.89
TX007108,42778.67
TX007033,42777.81
TX006757,42775.77
TX002015,42769.94
TX002806,42769.92
TX003628,42767.90
TX005638,42762.51
TX002639,42756.12
TX003875,42740.82
TX006580,42735.13
TX006020,42726.16
TX005054,42720.91
TX007028,42718.85
TX000867,42715.25
TX005438,42709.43
TX005466,42705.82
TX009298,42705.25
TX006686,42704.79
TX000783,42700.46
TX005191,42690.40
TX008545,42690.06
TX002890,42689.58
TX006083,42687.02
TX002609,42687.00
TX007384,42684.19
TX002463,42678.29
TX006827,42677.34
TX009762,42673.10
TX008231,42664.53
TX005019,42658.22
TX000477,42647.58
TX009913,42645.14
TX007470,42643.58
TX008899,42638.92
TX007258,42638.85
TX001933,42638.34
TX002133,42634.64
TX003261,42630.62
TX009630,42621.19
TX006606,42613.11
TX001172,42609.07
TX006770,42597.18
TX001815,42590.95
TX009557,42589.14
TX006136,42587.41
TX007762,42583.03
TX000505,42576.87
TX004568,42561.33
TX000789,42560.97
TX003519,42557.67
TX003634,42556.58
TX003168,42555.06
TX002185,42542.44
TX007431,42542.28
TX000494,42541.69
TX001778,42537.89
TX006540,42537.77
TX005703,42532.92
TX005008,42528.85
TX005313,42524.98
TX008861,42519.76
TX004209,42516.50
TX002397,42507.98
TX001223,42506.78
TX005273,42502.33
TX007590,42501.57
TX006159,42497.45
TX002773,42495.72
TX006986,42489.58
TX004757,42480.52
TX001747,42479.14
TX000717,42478.71
TX005540,42477.95
TX007297,42474.57
TX000730,42462.77
TX007687,42454.04
TX004343,42444.78
TX000879,42444.19
TX007210,42439.05
TX001874,42433.33
TX002231,42432.93
TX007547,42421.15
TX002880,42420.95
TX003597,42417.86
TX002028,42416.58
TX005770,42414.66
TX005004,42406.02
TX007046,42405.19
TX009867,42404.50
TX007186,42404.06
TX009907,42386.55
TX009218,42385.65
TX003033,42381.42
TX002084,42370.22
TX000180,42367.52
TX001248,42367.13
TX005894,42353.92
TX003411,42349.58
TX005525,42347.09
TX000954,42336.86
TX002099,42332.12
TX002425,42332.02
TX004378,42315.34
TX007744,42311.71
TX002388,42310.63
TX006875,42304.09
TX007043,42300.87
TX005386,42288.21
TX001853,42286.13
TX004363,42285.79
TX005823,42281.70
TX006896,42276.04
TX007697,42271.57
TX003776,42265.01
TX000667,42263.97
TX005785,42263.53
TX005413,42256.44
TX006391,42256.11
TX005746,42253.19
TX005520,42250.29
TX007773,42248.18
TX003154,42238.90
TX003350,42238.18
TX008023,42236.72
TX004037,42236.35
TX006854,42233.76
TX007674,42232.86
TX002597,42227.21
TX001389,42219.61
TX008104,42215.33
TX008129,42214.76
TX000248,42211.63
TX007638,42209.07
TX004058,42208.21
TX005882,42198.56
TX002641,42196.07
TX001195,42193.67
TX000848,42190.41
TX001831,42190.25
TX007873,42189.87
TX000437,42189.51
TX001790,42188.71
TX007866,42182.85
TX002693,42180.74
TX006489,42179.93
TX000164,42177.51
TX006442,42177.35
TX007545,42177.34
TX006522,42173.13
TX007481,42161.37
TX002404,42159.96
TX008221,42158.93
TX006720,42156.58
TX008734,42151.86
TX005454,42150.62
TX000434,42147.28
TX004315,42137.42
TX009293,42128.34
TX002406,42123.01
TX007603,42121.93
TX003484,42117.46
TX004468,42109.34
TX001272,42107.53
TX004298,42106.60
TX002685,42102.87
TX002993,42098.09
TX004528,42097.03
TX006365,42095.77
TX001281,42074.25
TX009623,42074.17
TX007292,42067.02
TX000080,42064.38
TX006861,42057.62
TX008830,42051.85
TX006171,42039.61
TX003672,42030.46
TX009271,42029.47
TX005767,42021.44
TX002535,42014.13
TX007406,42013.68
TX002627,42002.21
TX008829,42000.84
TX009090,41999.15
TX006753,41997.94
TX007076,41997.49
TX002845,41979.77
TX006673,41973.88
TX002264,41971.73
TX001351,41970.27
TX000232,41968.54
TX002921,41963.31
TX003532,41956.02
TX005877,41953.70
TX003066,41949.36
TX003341,41946.11
TX002524,41941.80
TX006558,41932.19
TX009148,41930.47
TX006611,41930.12
TX008089,41929.06
TX006053,41926.23
TX000786,41925.20
TX000654,41914.88
TX002934,41911.46
TX003399,41908.67
TX003031,41897.45
TX002339,41895.84
TX000917,41890.08
TX007918,41885.04
TX004748,41883.46
TX009403,41880.37
TX004277,41879.72
TX001386,41874.62
TX005074,41873.83
TX001994,41871.69
TX007102,41866.89
TX001037,41853.31
TX007555,41845.70
TX003217,41841.92
TX007648,41829.80
TX007327,41825.92
TX004457,41825.05
TX009757,41823.96
TX004076,41815.11
TX005788,41800.61
TX003208,41785.22
TX006124,41783.98
TX001087,41783.11
TX007365,41779.44
TX004928,41778.28
TX000398,41772.15
TX004268,41768.25
TX008727,41759.16
TX004620,41758.58
TX001738,41755.26
TX009593,41754.48
TX009957,41750.42
TX002476,41743.15
TX009194,41741.74
TX006618,41739.15
TX006448,41737.71
TX004222,41735.24
TX001477,41731.15
TX002915,41729.75
TX000530,41726.54
TX004505,41725.84
TX005084,41725.15
TX005206,41720.35
TX002973,41718.10
TX008884,41714.52
TX008740,41713.96
TX006313,41707.44
TX001495,41707.03
TX002946,41706.39
TX006557,41698.41
TX006240,41698.09
TX005052,41686.74
TX001187,41683.59
TX006721,41677.54
TX000673,41677.18
TX007513,41669.02
TX001578,41667.70
TX001883,41666.20
TX007834,41655.66
TX002571,41651.26
TX001349,41646.33
TX003310,41645.38
TX000584,41638.62
TX009678,41635.41
TX000677,41627.84
TX004097,41626.66
TX003243,41624.21
TX007322,41623.58
TX002807,41619.35
TX008434,41618.83
TX008370,41614.30
TX000424,41598.91
TX005884,41597.97
TX006221,41593.32
TX005692,41591.79
TX003625,41589.08
TX008880,41582.81
TX004228,41570.37
TX004040,41567.71
TX001076,41567.35
TX008665,41565.88
TX007546,41565.20
TX003586,41554.30
TX002655,41548.28
TX007819,41541.99
TX002605,41533.91
TX008939,41528.33
TX006019,41524.06
TX005696,41513.42
TX006937,41505.45
TX000483,41501.86
TX000840,41495.26
TX000341,41483.51
TX001640,41475.94
TX002804,41471.91
TX008105,41467.25
TX008973,41461.80
TX009673,41459.08
TX006518,41454.51
TX007280,41450.89
TX002583,41450.04
TX009596,41448.47
TX005154,41440.94
TX000854,41436.65
TX003090,41432.16
TX000258,41420.48
TX009077,41414.65
TX001316,41414.42
TX003514,41410.90
TX004206,41410.78
TX001021,41407.49
TX002186,41405.49
TX007120,41404.95
TX000295,41399.22
TX004686,41395.42
TX000463,41383.92
TX000910,41382.74
TX002436,41372.17
TX007358,41370.45
TX001391,41368.29
TX009029,41358.47
TX001712,41353.35
TX002599,41351.07
TX009668,41350.64
TX003670,41342.87
TX009751,41340.68
TX000360,41338.47
TX001934,41335.41
TX006300,41329.74
TX005111,41329.72
TX003849,41329.71
TX002117,41327.99
TX005423,41318.30
TX007998,41316.72
TX006129,41307.83
TX002572,41300.22
TX005282,41289.54
TX005679,41284.79
TX004347,41280.98
TX003051,41269.67
TX006064,41262.25
TX004163,41255.72
TX002559,41254.45
TX008745,41247.37
TX004924,41232.98
TX002079,41231.62
TX003813,41224.19
TX001329,41217.81
TX008702,41211.71
TX001352,41207.96
TX008148,41206.25
TX002470,41205.69
TX002833,41197.02
TX000831,41194.63
TX008380,41188.76
TX007342,41187.53
TX002649,41181.28
TX001346,41176.02
TX002113,41174.13
TX000919,41165.17
TX001813,41163.13
TX000179,41153.99
TX006234,41150.28
TX003681,41147.11
TX008232,41144.55
TX005590,41131.29
TX005445,41130.18
TX008203,41130.11
TX008711,41128.37
TX009599,41120.95
TX002876,41113.37
TX006708,41094.43
TX000167,41093.95
TX008530,41093.04
TX004802,41090.07
TX009964,41088.41
TX003245,41088.26
TX004727,41086.10
TX002044,41082.98
TX009923,41082.50
TX006711,41075.72
TX000534,41073.75
TX007761,41072.45
TX009804,41057.47
TX001054,41050.16
TX002622,41047.05
TX004677,41046.90
TX001592,41045.22
TX002286,41039.54
TX004954,41036.45
TX000939,41031.53
TX006423,41027.74
TX005890,41024.93
TX002760,41002.95
TX003313,40997.58
TX008299,40997.03
TX005463,40987.08
TX001603,40972.63
TX008889,40972.00
TX005113,40971.24
TX000586,40967.68
TX009006,40956.70
TX007977,40955.91
TX001005,40947.36
TX002442,40946.96
TX007025,40939.58
TX003501,40934.18
TX000192,40928.38
TX004429,40926.44
TX005899,40926.11
TX001094,40925.95
TX000752,40920.64
TX008516,40914.98
TX001546,40913.16
TX004155,40911.12
TX000515,40908.56
TX005529,40900.90
TX008787,40896.00
TX000763,40895.05
TX002010,40891.27
TX002630,40889.35
TX009434,40887.54
TX004300,40884.12
TX003616,40871.28
TX008990,40867.80
TX000882,40859.86
TX004045,40855.62
TX006921,40853.25
TX008658,40851.11
TX009747,40847.05
TX007244,40844.24
TX008391,40837.81
TX006715,40835.07
TX008722,40819.21
TX007916,40814.06
TX003269,40810.89
TX006738,40807.81
TX002852,40800.70
TX005867,40796.92
TX003210,40796.47
TX006094,40793.05
TX004574,40785.25
TX009328,40781.93
TX002202,40780.95
TX002537,40771.76
TX001954,40762.54
TX005996,40758.44
TX003196,40757.61
TX006685,40754.44
TX009908,40752.54
TX002867,40750.92
TX002176,40743.53
TX001659,40740.30
TX007273,40732.01
TX005960,40729.15
TX007679,40709.30
TX001009,40708.86
TX006615,40706.81
TX009688,40705.00
TX001221,40687.77
TX001089,40687.60
TX007867,40680.24
TX005451,40676.74
TX006095,40673.78
TX002042,40669.51
TX002478,40668.13
TX002843,40664.95
TX000394,40662.56
TX002343,40643.63
TX009126,40636.46
TX003750,40634.67
TX002102,40627.91
TX000187,40625.68
TX004842,40621.40
TX002188,40618.27
TX005339,40615.91
TX008615,40610.71
TX008837,40608.66
TX003673,40608.59
TX005435,40608.45
TX003270,40601.31
TX008677,40599.51
TX000346,40598.01
TX001052,40589.48
TX001114,40582.04
TX004446,40569.09
TX008123,40559.36
TX005643,40550.06
TX006048,40548.09
TX000908,40546.14
TX005801,40539.36
TX007216,40534.67
TX008674,40529.35
TX001941,40527.47
TX000620,40525.96
TX007062,40517.77
TX001275,40513.57
TX009459,40513.16
TX008108,40512.76
TX007643,40509.45
TX007454,40505.32
TX008307,40500.43
TX004432,40500.27
TX005820,40498.79
TX006706,40498.39
TX004555,40498.03
TX007871,40493.61
TX002455,40483.61
TX005164,40474.88
TX005609,40466.96
TX000661,40451.99
TX004801,40438.82
TX005096,40436.31
TX003363,40433.76
TX002930,40420.94
TX007548,40416.57
TX007504,40415.05
TX009323,40394.36
TX004950,40388.51
TX008636,40388.35
TX007248,40372.29
TX003869,40365.41
TX007956,40364.02
TX009279,40360.86
TX005941,40355.30
TX001432,40354.58
TX005090,40349.47
TX007159,40332.53
TX008165,40323.64
TX000285,40323.05
TX008152,40316.89
TX005650,40313.98
TX002771,40302.45
TX004312,40301.19
TX000206,40296.58
TX007523,40295.87
TX005730,40292.42
TX001814,40280.88
TX005022,40274.11
TX005400,40271.55
TX002018,40266.05
TX000900,40265.45
TX006775,40257.17
TX000869,40256.97
TX000097,40251.94
TX008575,40243.66
TX009478,40243.62
TX005559,40238.72
TX008796,40238.66
TX006502,40238.18
TX005716,40236.86
TX005569,40231.13
TX001471,40219.90
TX001426,40218.50
TX004317,40217.51
TX005296,40210.53
TX000883,40208.26
TX001631,40201.72
TX006277,40176.62
TX009087,40175.03
TX003273,40173.63
TX005487,40169.00
TX004013,40166.72
TX003299,40165.41
TX001951,40163.52
TX003292,40159.10
TX001119,40157.54
TX004818,40153.92
TX009385,40148.02
TX008134,40147.26
TX009018,40142.39
TX000835,40138.83
TX006339,40138.02
TX008918,40133.33
TX003062,40133.10
TX006357,40130.20
TX004889,40109.44
TX008363,40102.98
TX007413,40099.51
TX009789,40097.69
TX008204,40094.29
TX001915,40082.27
TX009111,40063.60
TX006642,40059.37
TX002718,40059.14
TX007003,40055.74
TX006319,40036.75
TX006504,40028.57
TX009339,40027.81
TX003525,40023.69
TX002435,40018.57
TX006799,40018.08
TX008846,40016.31
TX006860,40015.20
TX008046,40014.17
TX000369,40011.39
TX004789,39987.30
TX002061,39986.43
TX006960,39984.92
TX008227,39981.68
TX008514,39979.05
TX002092,39970.69
TX002173,39969.37
TX006009,39968.75
TX009331,39943.32
TX009128,39933.59
TX005907,39928.77
TX008627,39927.37
TX003354,39924.09
TX007945,39923.75
TX007682,39922.45
TX005102,39912.81
TX004269,39911.73
TX007111,39904.05
TX008858,39901.05
TX005163,39900.30
TX004973,39900.20
TX006874,39897.94
TX005981,39883.23
TX003329,39876.45
TX008377,39872.26
TX001702,39856.84
TX002058,39855.84
TX005519,39845.56
TX007500,39843.91
TX006467,39839.24
TX009132,39837.13
TX002471,39837.10
TX004410,39836.21
TX005790,39833.67
TX004322,39826.78
TX001557,39825.24
TX007302,39823.85
TX004685,39819.94
TX003114,39815.72
TX003549,39813.14
TX009368,39812.68
TX003182,39801.48
TX000361,39800.47
TX006151,39789.58
TX004664,39782.45
TX003251,39772.37
TX003253,39770.99
TX008374,39770.38
TX005555,39759.07
TX003141,39757.46
TX002924,39750.29
TX000907,39745.30
TX007460,39742.16
TX006966,39733.10
TX009332,39733.03
TX004640,39731.66
TX009019,39731.03
TX008077,39716.45
TX005109,39712.93
TX002595,39712.04
TX003272,39711.46
TX008468,39699.77
TX001469,39698.55
TX000902,39697.65
TX006325,39688.11
TX008971,39686.50
TX006132,39681.63
TX000414,39680.46
TX008769,39671.66
TX009586,39668.96
TX002081,39668.44
TX009246,39661.24
TX009181,39659.82
TX007882,39657.79
TX006481,39648.55
TX009533,39644.97
TX004739,39639.87
TX004971,39629.62
TX004814,39619.90
TX007962,39618.32
TX005219,39609.22
TX001068,39607.48
TX004088,39604.75
TX000036,39596.88
TX005657,39593.42
TX008319,39592.50
TX004835,39586.53
TX000751,39585.96
TX009007,39576.07
TX000237,39574.48
TX004070,39574.12
TX008607,39572.40
TX009679,39570.20
TX002421,39569.33
TX006394,39566.96
TX005147,39566.46
TX002275,39563.19
TX009488,39563.01
TX005925,39555.49
TX004585,39550.25
TX005447,39544.80
TX006400,39542.08
TX005511,39541.07
TX001431,39535.77
TX004609,39534.25
TX001667,39527.58
TX000716,39513.81
TX005459,39513.75
TX005460,39509.96
TX001152,39505.55
TX003338,39497.51
TX002784,39493.85
TX007525,39491.75
TX009669,39487.04
TX002086,39485.19
TX003754,39477.40
TX000898,39473.72
TX005875,39472.23
TX002076,39450.91
TX003702,39449.74
TX008801,39439.83
TX006821,39432.50
TX000578,39428.33
TX004771,39426.71
TX007779,39424.15
TX007986,39417.79
TX006509,39416.81
TX006198,39414.89
TX003070,39410.94
TX004118,39409.55
TX000973,39402.10
TX009956,39396.65
TX007618,39391.18
TX006011,39386.19
TX003635,39379.69
TX003271,39377.71
TX007586,39375.78
TX001385,39375.12
TX006901,39374.66
TX001639,39373.56
TX001744,39368.87
TX006157,39357.21
TX007491,39356.21
TX004846,39355.24
TX001987,39354.04
TX002964,39353.52
TX009563,39350.97
TX004475,39346.49
TX003710,39344.58
TX007156,39342.25
TX000049,39340.13
TX005287,39338.12
TX007536,39337.46
TX009185,39335.96
TX003770,39329.50
TX008818,39315.81
TX004336,39291.61
TX000606,39278.22
TX006336,39270.13
TX004547,39269.31
TX005437,39268.61
TX007849,39261.22
TX006169,39256.07
TX006678,39246.93
TX006879,39244.07
TX001489,39241.32
TX001911,39240.07
TX003856,39239.33
TX002009,39234.24
TX000718,39231.90
TX006427,39216.97
TX008738,39212.15
TX002194,39211.70
TX006808,39208.15
TX009824,39205.82
TX004098,39189.75
TX006431,39187.75
TX006865,39186.50
TX000549,39184.64
TX006872,39174.34
TX008032,39168.10
TX000441,39168.07
TX006843,39159.65
TX001682,39141.45
TX007206,39118.05
TX003379,39114.60
TX007501,39112.11
TX003479,39111.12
TX002989,39107.77
TX001108,39100.82
TX003376,39090.02
TX008850,39088.52
TX008619,39076.32
TX007944,39073.42
TX002514,39069.75
TX006617,39068.75
TX004986,39065.83
TX001284,39062.33
TX003557,39062.14
TX002818,39054.95
TX001304,39050.73
TX009672,39049.18
TX004657,39048.88
TX009002,39045.70
TX006415,39042.20
TX000635,39038.93
TX006957,39038.08
TX000466,39032.19
TX000761,39012.84
TX000157,39009.99
TX008770,39005.63
TX008859,38996.94
TX003429,38991.57
TX005503,38982.26
TX003430,38976.17
TX000217,38973.81
TX006953,38952.57
TX005987,38948.79
TX008502,38942.12
TX008071,38939.83
TX005076,38937.76
TX006125,38937.47
TX008546,38937.01
TX002429,38936.60
TX000002,38935.93
TX009302,38932.67
TX004365,38927.91
TX002412,38927.89
TX001830,38927.52
TX004944,38926.39
TX002860,38925.31
TX008944,38925.04
TX008169,38918.68
TX008731,38902.61
TX008486,38890.05
TX002300,38876.89
TX001454,38874.91
TX002143,38868.24
TX009393,38863.31
TX005915,38859.96
TX001257,38859.13
TX006472,38850.62
TX001239,38849.65
TX003497,38844.73
TX002252,38841.25
TX007103,38833.77
TX001122,38832.12
TX006998,38831.13
TX003050,38826.18
TX001167,38823.49
TX005675,38821.46
TX009451,38820.77
TX006958,38802.85
TX003483,38796.38
TX005536,38790.81
TX007807,38789.12
TX005635,38782.75
TX000013,38772.93
TX009647,38770.06
TX001704,38763.93
TX007390,38760.12
TX004272,38750.95
TX007585,38741.54
TX008691,38738.92
TX001679,38737.50
TX006932,38737.06
TX009420,38735.82
TX003897,38731.35
TX000309,38723.47
TX001065,38718.84
TX001863,38712.77
TX005523,38710.26
TX000855,38701.19
TX003085,38695.22
TX007086,38692.36
TX006726,38689.45
TX004768,38687.85
TX000958,38680.61
TX002417,38671.69
TX007371,38664.07
TX003454,38657.27
TX005412,38642.32
TX002167,38640.77
TX001794,38635.11
TX002045,38630.31
TX007888,38630.04
TX009086,38629.48
TX002320,38626.19
TX001713,38616.14
TX005828,38613.27
TX009258,38612.92
TX008217,38612.48
TX000215,38608.65
TX009634,38593.70
TX002638,38592.61
TX009854,38592.37
TX006241,38586.67
TX000223,38583.30
TX008294,38581.95
TX000576,38581.75
TX006420,38577.98
TX003648,38577.92
TX004293,38572.54
TX004694,38563.04
TX008948,38558.88
TX002497,38558.07
TX001288,38556.65
TX007714,38553.70
TX006588,38552.60
TX003939,38550.83
TX006484,38540.20
TX002008,38534.84
TX000302,38531.40
TX006265,38515.23
TX004887,38512.18
TX001492,38507.18
TX006466,38500.46
TX005868,38497.13
TX004065,38484.91
TX009500,38463.76
TX000701,38463.51
TX006008,38462.61
TX007591,38461.25
TX000632,38456.83
TX005143,38456.72
TX007499,38452.97
TX009558,38452.92
TX000670,38452.78
TX003748,38442.35
TX008416,38442.22
TX002882,38432.97
TX007135,38431.90
TX003232,38431.35
TX007486,38426.17
TX006627,38425.24
TX006631,38424.18
TX004639,38424.05
TX002714,38417.40
TX008336,38413.17
TX009617,38408.15
TX009421,38389.15
TX006605,38387.41
TX006970,38379.54
TX009392,38374.89
TX000453,38366.90
TX009054,38357.79
TX009028,38350.11
TX009289,38346.56
TX004728,38346.51
TX003358,38344.91
TX004824,38343.60
TX002570,38339.85
TX007218,38331.27
TX005786,38321.28
TX005492,38320.25
TX009325,38296.41
TX005729,38295.31
TX006656,38294.63
TX007616,38294.38
TX000386,38290.36
TX000519,38284.75
TX005082,38282.78
TX008864,38282.15
TX007707,38281.94
TX007521,38268.95
TX003148,38264.82
TX009467,38264.52
TX004296,38242.19
TX002068,38233.73
TX006002,38229.49
TX005210,38227.67
TX002551,38220.97
TX000318,38210.95
TX001981,38210.00
TX008614,38209.37
TX002271,38202.41
TX003660,38198.28
TX006387,38190.45
TX004541,38188.76
TX001274,38187.99
TX003767,38187.31
TX002427,38186.74
TX000843,38173.64
TX001450,38173.35
TX004940,38166.86
TX003979,38165.02
TX009303,38161.65
TX007343,38157.92
TX005824,38157.57
TX008005,38155.75
TX009581,38140.00
TX009936,38138.50
TX001289,38131.03
TX000485,38116.74
TX004733,38111.54
TX003456,38100.69
TX008121,38091.01
TX004999,38089.86
TX006280,38066.75
TX004144,38065.11
TX009433,38064.84
TX000985,38060.80
TX003304,38055.08
TX003433,38051.38
TX003716,38051.21
TX006923,38039.58
TX003056,38038.26
TX001788,38036.16
TX006163,38035.66
TX007335,38029.31
TX009701,38026.40
TX009437,38019.40
TX000603,38013.26
TX005326,38010.00
TX008512,38004.75
TX006077,37998.04
TX006092,37997.01
TX000069,37991.26
TX004110,37980.00
TX009207,37978.46
TX000644,37976.56
TX006012,37975.71
TX002201,37975.38
TX008031,37969.31
TX004187,37962.43
TX009474,37962.31
TX003717,37955.23
TX007930,37943.20
TX002382,37942.66
TX008804,37940.01
TX007717,37937.77
TX009531,37932.56
TX009320,37928.02
TX005825,37923.19
TX009383,37921.81
TX005895,37921.49
TX008293,37918.28
TX004170,37917.85
TX007997,37916.77
TX003953,37907.15
TX004021,37900.96
TX006887,37896.88
TX004157,37896.54
TX009051,37891.50
TX005402,37879.56
TX000368,37877.15
TX006929,37872.32
TX000775,37869.34
TX002750,37850.61
TX002256,37848.45
TX001903,37829.32
TX005221,37825.81
TX009217,37821.58
TX004851,37812.49
TX006938,37805.45
TX008041,37797.93
TX001563,37783.39
TX001837,37782.05
TX008773,37780.57
TX008522,37780.10
TX003319,37779.54
TX000877,37771.02
TX002062,37769.40
TX007823,37765.37
TX003081,37763.87
TX001916,37763.71
TX005431,37760.80
TX008886,37760.54
TX002553,37748.69
TX002414,37744.75
TX005320,37742.66
TX001204,37732.87
TX004262,37720.89
TX009890,37717.59
TX003848,37716.56
TX003592,37703.37
TX009579,37696.60
TX007950,37689.51
TX002341,37686.68
TX009264,37686.13
TX008042,37685.41
TX008003,37673.48
TX002662,37656.56
TX008328,37655.05
TX002004,37653.08
TX007308,37643.34
TX008583,37637.02
TX004380,37622.10
TX006263,37616.24
TX001867,37615.49
TX001717,37609.95
TX000112,37608.45
TX006559,37602.86
TX004026,37589.42
TX000904,37588.63
TX009107,37586.82
TX003934,37585.86
TX001202,37572.48
TX004898,37564.62
TX006858,37561.94
TX001358,37558.34
TX009828,37557.18
TX005240,37554.88
TX000286,37553.62
TX004856,37553.28
TX006437,37549.41
TX006375,37546.65
TX007968,37544.51
TX007983,37535.87
TX009921,37521.37
TX006552,37521.23
TX004342,37520.24
TX001153,37516.31
TX008175,37510.49
TX005064,37482.27
TX004061,37478.09
TX000979,37473.51
TX009663,37470.83
TX000563,37454.07
TX005192,37447.94
TX005133,37443.94
TX003986,37443.67
TX006632,37435.17
TX000566,37432.13
TX008529,37416.24
TX008540,37416.02
TX005897,37411.46
TX001524,37410.90
TX009038,37409.74
TX007341,37407.42
TX004905,37400.98
TX005288,37392.94
TX004487,37389.61
TX009686,37389.45
TX002502,37380.63
TX001004,37380.40
TX002197,37370.69
TX001019,37369.36
TX002309,37364.58
TX004684,37362.72
TX007804,37357.38
TX006529,37349.03
TX006682,37346.63
TX006175,37346.62
TX005097,37343.24
TX006546,37338.45
TX001952,37333.85
TX003696,37332.79
TX002319,37329.78
TX009771,37327.99
TX006679,37322.40
TX005406,37313.45
TX000121,37312.32
TX007359,37310.50
TX006568,37306.72
TX002910,37302.08
TX009629,37298.22
TX001821,37293.56
TX006759,37289.46
TX007311,37288.62
TX002487,37287.30
TX005117,37268.09
TX002082,37254.56
TX003258,37243.38
TX006797,37240.87
TX001769,37240.57
TX006227,37237.38
TX008957,37234.69
TX000659,37230.32
TX000076,37222.19
TX004966,37207.32
TX005908,37203.20
TX005122,37202.45
TX002725,37198.74
TX005683,37194.12
TX000719,37193.81
TX000781,37191.44
TX001061,37183.71
TX001442,37183.07
TX008334,37177.33
TX008166,37165.42
TX004601,37164.74
TX005816,37156.82
TX004962,37154.23
TX009470,37149.26
TX001806,37149.09
TX008144,37127.93
TX007196,37122.06
TX000073,37119.05
TX003297,37109.07
TX005149,37108.28
TX004332,37100.75
TX008683,37097.41
TX001441,37094.73
TX007467,37094.51
TX001161,37091.85
TX000582,37081.38
TX002936,37057.71
TX006006,37048.59
TX002708,37048.27
TX007007,37038.74
TX004781,37032.38
TX002433,37026.43
TX008212,37015.88
TX005269,37013.25
TX001577,37012.32
TX009400,36998.37
TX002055,36988.58
TX008008,36988.48
TX006601,36984.31
TX003194,36973.17
TX006521,36973.03
TX005723,36971.38
TX006451,36970.11
TX005209,36964.58
TX005327,36962.94
TX008421,36962.39
TX003368,36951.70
TX007235,36951.18
TX002650,36948.35
TX007570,36939.02
TX003724,36931.15
TX007229,36930.03
TX002516,36926.50
TX009939,36911.79
TX007185,36906.55
TX007542,36896.83
TX001680,36886.83
TX004452,36882.88
TX008913,36880.25
TX005526,36877.41
TX009456,36870.31
TX007778,36861.69
TX003080,36853.02
TX004765,36852.25
TX001149,36843.82
TX005528,36840.88
TX004562,36840.39
TX009612,36838.60
TX009201,36833.31
TX006622,36829.03
TX008117,36823.42
TX003623,36804.95
TX001509,36804.55
TX002120,36802.62
TX004751,36797.74
TX008999,36792.61
TX007125,36776.02
TX009314,36774.43
TX007538,36773.61
TX005243,36758.60
TX001839,36755.97
TX004720,36754.05
TX003965,36748.85
TX005021,36744.97
TX009891,36738.29
TX006211,36702.43
TX002719,36694.56
TX005202,36690.19
TX008218,36679.19
TX008699,36672.44
TX002210,36668.88
TX009768,36664.45
TX007257,36664.10
TX007543,36657.32
TX005796,36654.30
TX001991,36651.71
TX005923,36647.19
TX008664,36643.01
TX009296,36628.23
TX003808,36623.09
TX001516,36618.12
TX008981,36617.44
TX001700,36616.86
TX006145,36612.94
TX000379,36612.01
TX004464,36609.98
TX004676,36604.29
TX005071,36590.30
TX006684,36588.16
TX002418,36587.64
TX002664,36581.44
TX004614,36581.14
TX006218,36578.11
TX002073,36576.59
TX001464,36561.52
TX006057,36556.04
TX008192,36555.96
TX001533,36541.57
TX004057,36540.89
TX001611,36535.35
TX003130,36529.34
TX000271,36521.05
TX008590,36514.69
TX000256,36507.01
TX007298,36498.15
TX006229,36492.33
TX006187,36487.54
TX007183,36483.49
TX007263,36480.88
TX003807,36478.72
TX002467,36465.20
TX003024,36455.86
TX002021,36452.71
TX008655,36443.46
TX002625,36442.51
TX006351,36442.39
TX003636,36436.53
TX006137,36433.05
TX002385,36432.30
TX007357,36422.00
TX007469,36411.08
TX005453,36405.49
TX009767,36405.44
TX001328,36376.16
TX003572,36374.84
TX001273,36373.15
TX006248,36372.27
TX004982,36370.70
TX008422,36367.34
TX005259,36358.19
TX009348,36356.78
TX000093,36354.07
TX005755,36340.38
TX007770,36323.12
TX005814,36322.24
TX006846,36321.66
TX001493,36312.64
TX005621,36310.36
TX001606,36309.50
TX000533,36303.83
TX005572,36302.66
TX000234,36300.61
TX001884,36280.38
TX008295,36278.54
TX001501,36263.34
TX000281,36259.34
TX002971,36259.27
TX000986,36257.89
TX009341,36252.09
TX003943,36250.55
TX000415,36246.25
TX001498,36235.75
TX009319,36231.50
TX004445,36226.60
TX005256,36219.87
TX006793,36212.02
TX009831,36210.31
TX007719,36208.68
TX005725,36204.89
TX001437,36204.87
TX003567,36191.11
TX003612,36190.14
TX003193,36189.61
TX004003,36188.94
TX001482,36183.56
TX004964,36182.81
TX009837,36181.66
TX000452,36179.99
TX006967,36179.95
TX007752,36177.22
TX009015,36176.44
TX000068,36173.37
TX001946,36167.79
TX006139,36167.53
TX009453,36165.32
TX006694,36163.85
TX009567,36162.67
TX009242,36157.92
TX002620,36147.17
TX006449,36145.20
TX009168,36138.90
TX007364,36117.75
TX005830,36110.57
TX002056,36093.57
TX008052,36086.79
TX004482,36082.71
TX004523,36073.41
TX005092,36071.57
TX001567,36071.25
TX000469,36066.49
TX009497,36064.85
TX009949,36059.71
